,content,label
183,처음에는 얼마나 슬프겠어 했는데 보고나니 정말 슬프네요 ㅠㅠㅠㅠ 주인공인 위 귀도처럼 죽을것같이 아들과 부인을 위해 찾고 죽기 직전에도 아들을 위해 웃길려는 장면까지 .. 그후 아들의 시야에서 사라진후 죽음이 두려워 고개를 푹 숙이고 가는장면을 보니 더 슬퍼지네요 ㅠㅠㅠ 역시 가족은 위대한것같고 유대인 학살과 차별은 다시는 일어나지않았으면 좋겠습니다 ㅠㅠㅠ,1
1046,결말이 불행해 보이는건 뭘까요 그렇게 싫어해서 기억을 지운건데 다시 또 사랑 때문에 아플걸 알면서도 다시 만나는건 불행같은데....제가 비정상인가요 너가 생각하기 나름 여지를 남긴 감독의 의도 인가요?,1
1490,정말재밌다 10자..,0
1302,동심있다면 즐길수있다,0
1488,정말재밌다 10자..,0
44,"벌써 몇번째 보는건지,, 볼때마다 느껴지는게 달라서 참 좋다. 처음은 그들의 몸매와 대사에 놀랬고 다음에는 사랑에 빠지는 그들의 표정이 보였고 또 다음에는 이별에 과정이 보였고..,상우의 모습이 보였고.... 오늘은 은수의 모습이 보였다. . . 이영애의 깡이 부럽다.. 마지막 어떤 마음으로 연락했을지 궁금하다..",1
684,타오르는 불꽃은 순간이죠.. 하지만 그 순간을 그 살았어요..,1
1141,어렸을적 이상형...금발애인의 환상을 갖게 해준 여자주인공...그유명한OST kokomo,0
1542,결말이 아쉽다ㅠㅠ 루시가 병을 회복하길 바랬는데...,1
1364,맨션전기나가고깨금이집에서독미랑오진락이창가에서얘기하는거단드라마라면깨금이가못듣고그냥자서서로오해하고그럴껀데이드라마는그런다른드라마에서보는뻔히보이는오해착각이없어서너무좋아요,1
696,이렇게 설마 끝나겟어 하고 그냥 끝나는 결 결말 그러나 영화는 훌륭하다!.,1
820,슈퍼 울트라 초재밌음. 노막 입벌릴때 참 매력있음ㅋ,0
1028,전 재밌게 잘 봣어요..,0
294,최고의 액션. 스토리나 연출은 좀 아쉬움.,0
1402,수현오빠의 진 연기력에 반한 1인... 정말 감동 코믹 로맨스~!! 내가좋아하는 장르~!! 못보신분 진짜 추천~!!!,0
701,마지막 얼음송곳 ㄷㄷㄷ,1
802,"목걸이를 찾으러 준하가 다시 돌아가는 부분, 그리고 마지막 둘의 재회 장면에서는 눈물이 나지 않을 수가 없다. 보이지 않음에도 불구하고 전날 밤 미리 준비한... 그리고 이를 눈치채고 울음이 터진 주희와 당황하며 넘어지는 준하까지 정말 슬펐다. 이렇게 감동적이고 설레는 영화를 지금 봐서 안타깝다. 결말 중 준하의 아들과 주희의 딸이 만나는 건 인연이 이어진다는 걸 알려주는 듯 게 하다. 넓은 강에 풀어진 물고기는 아마 준하를 뜻하는 게 아닐까.",1
1470,다시 봐도 정말..짱이예요..,0
55,언뜻 피해자인 유대인 여자 스파이가 활약하는 반전 테마를 다룬 영화 같지만 실은 전쟁의 참혹함 뿐만 아니라 사람들 마음속에 여 반드시 존재하는 지옥을 보여주는 영화... 폴 반호겐 감독 진짜 대단하심,1
666,최민수에게 연인 연 빼앗긴 손지창 넘 불쌍,1
1317,뭐야 평점들이 왜그러지.. 나름 반전도 있고 괜찮았는데.. 근데 확실히 코미디는 다른영화에 비해 부족한편ㅋ... 1점 주면서 알바니 뭐니 까지 할 정도는 아닌듯,1
1095,폭포탈출씬 이전까지 007사상 최고의 재미..,0
97,"누가 일용직으로도 먹고 살기 힘든 신용불량자 아버지, 고독하게 살다 죽음마저 쓸쓸한 어머니들, 그들을 이용해 홍보관으로 돈을 버는 악당아닌 악당을 만들었나... 부모란 존재의 책임감과 설움이 김인권님의 마지막 표정연기에 무너져내릴듯 먹먹하더라고요.",1
278,마리가 좀 허무하게 죽은듯해서 ㅠㅠ 엔딩장면과 ost가 계속 생각나네요 굿!!,1
958,"영화 눈 초반부터 끝까지 콧물 눈물 다 빼낸 영화.. 제 개인적으로 덕구 역을 맡은 정지훈 배우님의 대사들이 제일 기억에 남는듯 하다. 덕구 캐릭터와 찰떡이기도 했고, 엄마 찾을려고 덕구 자신을 외칠 때 엄청 오열 눈 했던거 같다. 나중에 또 꺼내볼 인생 영화가 되지 않을까 생각한다.",1
1463,따뜻한 영화네요. 실제 제 상황이랑 비슷해서 눈물이..이 영화의 행복한 결말이 정말 저한텐 위로가되고 힘이되네요. 감사합니다.,1
1298,"아쉬운 점은 완전 똑같이 구연하지 못한거 뿐이었습니다.... 원래 프래디는 자신의 에이즈 사실을 가족, 친구에게 알리지 않았었고 죽기전에 자신의 여동생에게 처음으로 알렸다고 합니다. 또한 퀸에 맴버와 큰마찰이 없었다고 하고요... 그래도 구현을 잘 했습니다. 퀸의 일대기는 완벽히 담지는 못했지만 이 세계 최고의 영화 같습니다.",1
200,과학의 발전이 악용됐을때 인간의 존엄성을 어디까지 해칠수 있는지 보여줬던 아주 잘 만들어진 영화인것같아요. 시간순이 아니고 과거가 중간에 들어가있어서 예상치 못했던 반전도 있었고.. 암튼 잘 봤음 역시 페드로 알모도바르네요,1
409,우리는 세상을 바꾸려 했어. 그런데 우리가 변했지.,1
318,영화를 볼줄 모르는 사람이네,0
893,"전에는 설렁설렁봤다면 이번엔 몰입해서 봤는데 생각보다 유쾌한 스타일 보다는 디스토피아 느낌이 좀 있었음. 어릴 때 볼때는 걍 재밌다~ 이거였음 근데 다시보니 나한텐 뭔가 재해석된 느낌? 원래 영화볼 때 스킵 줫나게 하는데 이건 몰입해서 그럴 틈도 없었음. 그만큼 나한텐 개꿀잼이었던 영화. 인물 간 짜임새, 이해관계도 이제 보니 탄탄하게 느껴짐. 그래서 잘만든 영화라고 생각 듬. 또 어두운 권력 구도에 맞서는 스토리를 좋아해서 더 재밌게 봄. 매장면 거를 타선이 없음. 마지막에 평경장 오른팔 짤렸다고 정마담이 자세하게 얘기하는 장면은 너무 억지스럽긴 했는데 그거 제외하고 모든 것이 완벽한 느낌. 걍 내 인생영화;; 공공의적과 더불어 ㅋㅋㅋ",1
982,정말 훌륭한 메시지를 보여주지만 안타까운 결말이. 잔잔히 울리는 독특한 배경음악도 영화의 분위기를 잘 받쳐 줌. 역시 케빈 스페이시가 나오는 영화는 추천할 만한 듯. 피라미드식 시스템이 정말 훌륭하게 잘 적용된 예.,1
1191,자수하면 9년 정도 살 텐데 그럼 둘의 나이는 20대 후반이겠고 살 새출발 하기에 충분한 나이인데...아이는 당연히 낙태시키고,1
282,누나가 죽었는데 주인공 머릿속에서 멀쩡한 사람처럼 살아있는 것이 너무 큰 몰입 방해 요소였다. 죽은 사람이 이렇게 멀쩡하게 대화도 하고 주위인물 아무도 주인공이 허공에 대고 대화하는 걸 이상하게 여기지 않는 개연성 충돌이라 생각된다. 신파나 약간의 개연성 부족은 다 넘어갈 수 있지만 괜히 큰 부상을 입은것으로 개 해도 될 누나의 상황을 굳이 사망을 시킬필요가 있었나 싶은 생각이 상영 내내 들었다.죽은 누나와 멀쩡히 대화하는 주인공이 정신병걸린것이 아닌가 의심해야되는 개연성부족한 설정을 제외한면 그럭저럭 볼만했다.,1
1129,"지하실에 갖혀서 속고사는건 어쩌면, 우리일지도 몰라.",1
849,배우들 연기 매우좋고 들마내용도 흥미진진 두배우 케미가 최고네요,0
769,마지막 마리모 이야기 보면서 펑펑 이 울었다.,1
1384,이 가슴 먹먹함은 뭘까? 진정한 사랑은 그사람을 위하는건지? 그게 진짜 사랑인가? 좋은음악과 함께 이 끝나도 여운이 남는영화,1
1130,매력넘치는 영화,0
10,이누도 잇신 감독 영화라서 봤는데 정말 재밌었음. 진짜 보통 전쟁영화가 아니고.. 감독 특유의 연출력이 돋보임. 감동도 있고 원작이 감 있어서 감 그런지 스토리도 굉장히 탄탄함.. 강추!,0
1169,ㅠㅠㅠ짱짱영화 진짜 어떻게 몇OO전에 이런영화를 만들었지,0
898,14년이 지난 지금 호빗3편을 모두 보고 보 다시 원정대를 보고 있습니다. 와.. 진짜 엄청나게 압축된 줄거리에 다시한번 감동과 재미를 선사하는군요. 사실 그 당시엔 무진장 지루하고 이해안가는 이름과 전쟁 이야기들때문에 보 힘들었었거든요.ㅋ,0
449,영화를 만드는 사람에게는 꼭 추천해드리고 싶다,0
1167,ㅠㅠㅠ짱짱영화 진짜 어떻게 몇OO전에 진 이런영화를 만들었지,0
174,처음에 주인공이 어머니를 잃을 때 슬펐고아버지가 혼자서 비행 연습하는 장면이 제 재미있었다. 또 아버님이 빨간팬티 입고 뛰어 나갈 때 웃겼고 삼촌이 언더테이커 나오는 프로그램 볼 때도 재밌었다. 에이미가 국경을 넘을 때 군인들의 반응이 제일 재미있었다. 또 비 공군 사령관이 에이미가 국경을 넘는 것을 제 때 용서해준 것은 의외였다.,1
350,아 고백만큼은 안되지만 좋다,1
1491,포스터를 너무 못만들었다..,0
1102,제목때문에 삼류 에로 영화 타이틀 같지만 내용은 알찬 스릴러 물 그리고 요즘 덱스터에 나오는 데스몬드의 리즈시절 모습을 볼수 있기에,0
1408,너무 감동적이었어요 이런 영화가 천만 넘어야 기 되는거 아닌가요 허접함 코믹영화 천만 드는거 보면 기도 안 참 ㅡ 어기 너무 똑똑하고 귀여워요 친구 많이 생겨서 제가 다 기 감동받고 뿌듯했습니다,1
1409,너무 감동적이었어요 이런 영화가 천만 넘어야 되는거 아닌가요 허접함 코믹영화 천만 드는거 보면 기도 안 참 ㅡ 어기 너무 똑똑하고 귀여워요 친구 많이 생겨서 제가 다 감동받고 뿌듯했습니다,1
1170,Very interesting,0
1053,어설퍼서 더 멋진. 너무나 처절하고 비극적인 카타르시스.,1
1393,전후 황폐해진 베를린. 인간다운 삶의 조건이 상실된 거리에 어린 영혼이 내던져진다.,1
1103,결말빼고는 아드레날린팍팍!! 남자들 강추임,1
880,마지막에 우디가 포기하지 않고 지금까지 앤디 곁을 지켰는지 다 아는듯이 앤디가 보니한테 얘기해주는게 슬픔ㅠ 앤디도 우디보내기 힘들었겠지ㅜㅍ,1
852,베이비 페이스가 시드의 머리 위에 내려앉는 장면은 지금봐도 통쾌합니다.,1
1380,바스코 진짜에 이런무대를 보여줬으면 내가 락스코라 댓글 안달았을건데.. 어 솔직히 어제 무대의 힙합은 바스코의 승리였다. 와 진작좀 그렇게 하지 완전 아쉽네. 에혀,1
1370,정말 슬프다ㅠㅠ 우리집 강아지한테 잘해야겠어 ㅠㅜ,0
1285,10점도 안아까운 영화이다...블레이드러너에 버금가는 영화임 한국은 결코 만들수 없는...,0
1004,사랑엔 타이밍도 중요하다.,1
155,폴 트랩 대령이 슈나이더 부인과 파혼하고 곧바로 마리아에게 가서 청혼한게 너무....하지만 그 외의 부분은 재밌더라구요 추천합니다! 죽기 전에 오스트리아에 가보고 싶어요 ㅎㅎ,1
174,"본시리즈와 함께 내가 가장 가 좋아하는 액션영화 ~ 깔끔한 스토리 ,액션 모든걸 갖췄다",0
841,오늘 보고왔어요~평일이라그런지 아무도없고 우리딸이랑 둘이서만 봤네요ㅎㅎ정말 재밌고 감동적인 오 영화였어요 제가 더 재밌게봤네요 웃고울고ㅋㅋㅋ근데 마무리가 너무 급한감이 있더군요 공주랑 아들이 어떻게됐는지도 안나고...그게 쫌 아쉬웠어요!!!,1
1492,포스터를 너무 못만들었다..,0
256,진짜 이런게 명작이지... 진 화려함의 극치,0
138,여러 가지로 재미있고 좋다.,0
1299,댄스퀸 롤라와 함께 희망찬 새해를~,0
74,"흑적색 커튼의 배경에 베르디 오페라의 향연, 몰입도 최고였습니다. 특히 여주인공의 노래 실력은 굉장한 감동을 불러일으켜줬어요^^",0
1342,이거 재밌는데...,0
1517,재미는 없지만 뭔가가 있다.,0
1159,"반전, 그 그 시작과 끝이다",1
742,도라에몽 최고~!!,0
1374,개독교를 잘보여주고 잇다 유럽의.마녀사냥과 다르게 미국은 아주 그냥 종교 전체 전국적으로 마녀사냥한다 .지금까지도,0
76,난 이영화 괜찮게 봤는데 왜들 지루하다고 그러지 재밌기만 한데..뭐 샤말란 특유의 영 반전이나 스릴러적 재미는 좀 약하지만 구성도 괜찮고 특히 영화 특유의 미스테리한 분위기에 묘하게 빠져들던데 여주인공의 순수한 사랑과 희망을 잃지않는 모습도 나름 멋졌고,1
135,광해군 이야기 왕의얼굴 기대만큼 재밌네요 24부 이 마지막까지 본방사수하며 응원하겠습니다.,0
690,고등학교때 보고 지금에서 생각난 영화 참~그땐 눈물 콧물 흘리면서 봤는데짐 보면 나올라나.. 하긴 세월이 많이 흘렀지 아마 짐 시대하곤 스토리자체가 뻔하니깐 하지만 지금도 잊혀지지않는장면은 주인공이 공부하는장면과하늘도 갈라놓지 못한 콧 그들의사랑,1
785,로봇 형체로 표절을 주장한다면 장동건 닮은 사람은 장동건 표절입니까? 예?,0
1526,중반부터 끝까지 오열하며 본 영화쉴 틈없이 계속 울면서 봤으며 감동과 연기 스토리 모두 좋았지만 마지막 연출과 반딧불이 연출은 상당히 아쉬웠습니다공항에서 만나는거 까진 좋았지만 배경음악과 연출에서 좀 어이없었어요ㅠㅠ비행기에서 만나거나 몇년 후에 미국돌아와서 공항에서 만나는 씬이었음 더 좋았을거 같네요힐링 영화인줄 알았는데 머리와 눈이 아플정도로 울어서 너무 힘들었습니다아무튼 좋은 영화였어요,1
1534,언제봐도 행복한영화..,0
255,진짜 이런게 명작이지... 화려함의 진 극치,0
1468,난 이런 악역없는 영화가 좋더라..,0
136,1~2화보고 그냥 코미디인줄 알았는데 나름 감동도 있음! 꼭봐라 두번봐라 ㅋ,1
325,게이도 평범한사람이다. 이드라마를통해서깨닭게되서다행...,0
1179,꿀잼ㅋ.ㅋ짱이네여 장쯔이,0
775,소설로 보면 잼있다구요 ㅡㅡ,0
524,비키 베드씬이 너무 화끈해서 잠자면 꿈에서 계속.... 대박^^,1
521,잘만들어진 영화^^봐도 봐도 안인숙님 넘 아름다우시고 연기도 넘넘 잘하세요~,0
490,진 한예슬 진짜 너무 이쁘당ㅋㅋㅋ짱인듯원래도 이쁜데 미탄에서 이쁨터짐ㅋㅋㅋ옷입는것도 헤어도 메이크업도 이쁨이쁨이쁨드라마 내용도 괜찮고 잘될듯ㅋㅋㅋ,0
1540,전쟁씬은 좋앗으나..헬기추락 구조를 위해 아군들 엄청 죽어나가던데..무리한 구출작전에..살아잇는 아군 놓고 대피라니..보는내내 답답,1
614,결말 전까지 범인 못맞춘 몇 안되는 영화,1
